Key,ShortKey,Source,Row,Module,Field,Character,CN,EN
AvgCommunicate_66977_Option_11,abNH,avg通讯器聊天表_AvgCommunicate_A_M.csv,1265,AvgCommunicate,Option,玩家,等等，慢着，不用了……,"Wait, don't..."
AvgCommunicate_66977_Content_11,abNs,avg通讯器聊天表_AvgCommunicate_A_M.csv,1265,AvgCommunicate,Content,玩家,等等，慢着，不用了……我知道她放的是什么了……,"Wait, don't... I think I figured out what she added..."
AvgCommunicate_66977_Option_13,abNJ,avg通讯器聊天表_AvgCommunicate_A_M.csv,1267,AvgCommunicate,Option,玩家,是泻药……,The thing she added...
AvgCommunicate_66977_Content_13,abNu,avg通讯器聊天表_AvgCommunicate_A_M.csv,1267,AvgCommunicate,Content,玩家,是泻药……不说了……我要赶紧去一下厕所……,The thing she added... it was a laxative. I'll be going to the bathroom now.
AvgCommunicate_66977_Content_14,abNv,avg通讯器聊天表_AvgCommunicate_A_M.csv,1268,AvgCommunicate,Content,玩家,我房间的纸可能不够了，一会儿记得给我送点纸……,"I might run out of paper, so please bring me some later..."
AvgCommunicate_66977_Content_15,abNw,avg通讯器聊天表_AvgCommunicate_A_M.csv,1269,AvgCommunicate,Content,二十四,好，好的，我会的！对不起！！,"I will, I'll do it! I'm sorry!!"
AvgCommunicate_67025_Content_1,acni,avg通讯器聊天表_AvgCommunicate_A_M.csv,1329,AvgCommunicate,Content,艾尔瓦,这一阵实行的军犬陪同训练效果超乎我的想象。,It seems the addition of military dogs to my training have far exceeded my expectations.
AvgCommunicate_67025_Content_2,acnk,avg通讯器聊天表_AvgCommunicate_A_M.csv,1330,AvgCommunicate,Content,艾尔瓦,甚至有原本不参与体能训练的同学也来找我报名上课，大家的热情真是让我惊讶。,Even students who didn't originally participate in physical training are signing up for my classes. I'm really surprised by everyone's enthusiasm.
AvgCommunicate_67025_Option_3,acnv,avg通讯器聊天表_AvgCommunicate_A_M.csv,1331,AvgCommunicate,Option,玩家,毕竟毛绒绒的小狗没有人能够拒绝！！！,Nobody could possibly resist the charm of fluffy puppies!!!
AvgCommunicate_67025_Content_3,acnl,avg通讯器聊天表_AvgCommunicate_A_M.csv,1331,AvgCommunicate,Content,玩家,毕竟毛绒绒的小狗没有人能够拒绝！！！,Nobody could possibly resist the charm of fluffy puppies!!!
AvgCommunicate_67025_Content_4,acnm,avg通讯器聊天表_AvgCommunicate_A_M.csv,1332,AvgCommunicate,Content,艾尔瓦,的确，为了让小狗和同学们培养出更多配合的默契，我选用的都是尚未成年的幼犬。,Indeed. I selected puppies in order to foster better teamwork among the students.
AvgCommunicate_67025_Content_5,acnn,avg通讯器聊天表_AvgCommunicate_A_M.csv,1333,AvgCommunicate,Content,艾尔瓦,虽然我和大家一样喜欢这些小家伙们，但幼犬需要的照顾和教导的确要比成年犬多得多。,"While I do adore these little ones as much as my students do, they do require more care and training than adult dogs."
AvgCommunicate_67025_Content_6,acno,avg通讯器聊天表_AvgCommunicate_A_M.csv,1334,AvgCommunicate,Content,艾尔瓦,现在报名人数增加，相应的小狗数量也要增加，还真让我有些招架不来。,"With the increased number of students enrolling in my class, the number of puppies needed has also increased. It's become difficult for me to handle them all myself."
AvgCommunicate_67025_Option_7,acnz,avg通讯器聊天表_AvgCommunicate_A_M.csv,1335,AvgCommunicate,Option,玩家,这太简单了。,An easily solved problem!
AvgCommunicate_67025_Content_7,acnp,avg通讯器聊天表_AvgCommunicate_A_M.csv,1335,AvgCommunicate,Content,玩家,这太简单了，只要艾尔瓦教官一声令下，保证有更多的人愿意报名来照顾小狗，到时候只怕小狗都不够分。,"An easily solved problem! If Instructor Alva simply asks for some assistance, plenty of people will sign up to take care of the puppies. In fact, there might be more volunteers then puppies!"
AvgCommunicate_67025_Content_8,acnq,avg通讯器聊天表_AvgCommunicate_A_M.csv,1336,AvgCommunicate,Content,艾尔瓦,你是说招募一些志愿者吗？确实是好主意。,Recruiting volunteers? That's a good idea.
AvgCommunicate_67025_Content_9,acnr,avg通讯器聊天表_AvgCommunicate_A_M.csv,1337,AvgCommunicate,Content,艾尔瓦,那么我一会就去找诃勒特院长申请这件事，顺利的话，同学们也可以见到更多的小狗了。,"I'll make a request to Dean Czort to sign off on this. If all goes well, the students will also be able to see more puppies."
AvgCommunicate_66993_Content_1,abWQ,avg通讯器聊天表_AvgCommunicate_A_M.csv,1400,AvgCommunicate,Content,艾继丝,守密人，请问……您什么时候有时间，能够与我见一次面呢？,"Keeper, if it's OK... would you have time to meet with me?"
AvgCommunicate_66993_Content_2,abWW,avg通讯器聊天表_AvgCommunicate_A_M.csv,1401,AvgCommunicate,Content,艾继丝,啊，当然！如果您很忙的话，能够把贴身的衣物借给我也是可以的！,"Oh, but..! If you're too busy, lending me your underwear would work too!"
AvgCommunicate_66993_Option_3,abXl,avg通讯器聊天表_AvgCommunicate_A_M.csv,1402,AvgCommunicate,Option,玩家,贴身衣物？这是要做什么吗？,Underwear? Why do you need that?
AvgCommunicate_66993_Content_3,abWX,avg通讯器聊天表_AvgCommunicate_A_M.csv,1402,AvgCommunicate,Content,玩家,贴身衣物？这是要做什么吗？,Underwear? Why do you need that?
AvgCommunicate_66993_Content_4,abWY,avg通讯器聊天表_AvgCommunicate_A_M.csv,1403,AvgCommunicate,Content,艾继丝,是，是这样的，最近我和梅森姐姐学会了织毛线，我给莉莉和詹金织了围巾和帽子。,"Yes, well... Recently, I've been learning to knit with Sister Mason. So far I've made scarves and hats for Lily and Jenkin."
AvgCommunicate_66993_Option_5,abXn,avg通讯器聊天表_AvgCommunicate_A_M.csv,1404,AvgCommunicate,Option,玩家,哇，真厉害呀！,"Wow, that's impressive!"
AvgCommunicate_66993_Content_5,abWZ,avg通讯器聊天表_AvgCommunicate_A_M.csv,1404,AvgCommunicate,Content,玩家,哇，真厉害呀！,"Wow, that's impressive!"
AvgCommunicate_66993_Content_6,abXa,avg通讯器聊天表_AvgCommunicate_A_M.csv,1405,AvgCommunicate,Content,艾继丝,没有，都是很简单的……,"No, it's nothing special..."
AvgCommunicate_66993_Content_7,abXb,avg通讯器聊天表_AvgCommunicate_A_M.csv,1406,AvgCommunicate,Content,艾继丝,不过现在我已经很熟练了，可以织一些更难的东西，所以想给守密人织一件毛衣！,"But now I'm skilled enough to knit more complex things, so I want to knit a sweater for you, Keeper!"
AvgCommunicate_66993_Content_8,abXc,avg通讯器聊天表_AvgCommunicate_A_M.csv,1407,AvgCommunicate,Content,艾继丝,毛衣的话，我需要给守密人量一下尺寸，当然，如果守密人不需要的话就不用麻烦了！,"Before I knit the sweater, I need your measurements. Oh, but if you don't want it, then you don't have to!"
AvgCommunicate_66993_Option_9,abXr,avg通讯器聊天表_AvgCommunicate_A_M.csv,1408,AvgCommunicate,Option,玩家,怎么会呢？小艾继丝想着我，我高兴还来不及。,How could that be the case? I'm happy that Aigis is thinking about me.
AvgCommunicate_66993_Content_9,abXd,avg通讯器聊天表_AvgCommunicate_A_M.csv,1408,AvgCommunicate,Content,玩家,怎么会呢？小艾继丝想着我，我高兴还来不及。,How could that be the case? I'm happy that Aigis is thinking about me.
AvgCommunicate_66993_Content_11,abWS,avg通讯器聊天表_AvgCommunicate_A_M.csv,1410,AvgCommunicate,Content,艾继丝,我觉得红色或者白色的毛衣都很好看，守密人想要什么颜色的呢？,"I think both red or white sweaters would look good on you. Which color do you want, Keeper?"
AvgCommunicate_66993_Content_14,abWV,avg通讯器聊天表_AvgCommunicate_A_M.csv,1413,AvgCommunicate,Content,艾继丝,好的，艾继丝记住了！我会努力的！,"OK, Aigis will remember! I'll do my best!"
AvgCommunicate_66978_Content_1,abNU,avg通讯器聊天表_AvgCommunicate_A_M.csv,1490,AvgCommunicate,Content,阿格里帕,喂！快来帮我！我被被子缠住了！,Hey! Help me! I'm tangled up in the blanket!
AvgCommunicate_66978_Option_2,abOs,avg通讯器聊天表_AvgCommunicate_A_M.csv,1491,AvgCommunicate,Option,玩家,？你被什么？？,"? I'm sorry, what??"
AvgCommunicate_66978_Content_2,abOc,avg通讯器聊天表_AvgCommunicate_A_M.csv,1491,AvgCommunicate,Content,玩家,？你被什么？？,"? I'm sorry, what??"
AvgCommunicate_66978_Content_3,abOd,avg通讯器聊天表_AvgCommunicate_A_M.csv,1492,AvgCommunicate,Content,阿格里帕,还不是都怪你们不给我配奴隶！！谁知道这个破被单为什么这么难换啊！,This is all your fault for not assigning me slaves!! Why the hell is this damn bedsheet so difficult to change?!
AvgCommunicate_66978_Content_4,abOe,avg通讯器聊天表_AvgCommunicate_A_M.csv,1493,AvgCommunicate,Content,阿格里帕,怎么塞都塞不明白，气得我跟被子打了起来！,"I coudn't figure out how to fold it, so I started fighting with the blanket!"
AvgCommunicate_66978_Content_6,abOg,avg通讯器聊天表_AvgCommunicate_A_M.csv,1495,AvgCommunicate,Content,阿格里帕,愣着干什么，还不快过来救我！我出不来了！,"Well?! Don't just ... me, hurry up and save me! I can't get out!"
AvgCommunicate_66978_Option_7,abOx,avg通讯器聊天表_AvgCommunicate_A_M.csv,1496,AvgCommunicate,Option,玩家,有时候很疑惑你这种人是怎么活到这么大的。,I'm honestly impressed that someone like you has managed to survive this long.
AvgCommunicate_66978_Content_7,abOh,avg通讯器聊天表_AvgCommunicate_A_M.csv,1496,AvgCommunicate,Content,玩家,有时候很疑惑你这种人是怎么活到这么大的。,I'm honestly impressed that someone like you has managed to survive this long.
AvgCommunicate_66978_Content_8,abOi,avg通讯器聊天表_AvgCommunicate_A_M.csv,1497,AvgCommunicate,Content,阿格里帕,明明这些都是奴隶该做的工作，怎么会这么困难……,These menial tasks are for slaves to do! Why are they so difficult...?
AvgCommunicate_66978_Content_9,abOj,avg通讯器聊天表_AvgCommunicate_A_M.csv,1498,AvgCommunicate,Content,阿格里帕,以前那些奴隶每天都在做这些吗？不可能，他们是怎么做到的？,Did those slaves really do this every day? That's impossible! How did they do it?
AvgCommunicate_66978_Option_10,abOl,avg通讯器聊天表_AvgCommunicate_A_M.csv,1499,AvgCommunicate,Option,玩家,这已经算最简单的家务了，你真是脱离生活太久了。,This is one of the easiest chores someone could do. You're completely out of touch with normal day to day life.
AvgCommunicate_66978_Content_10,abNV,avg通讯器聊天表_AvgCommunicate_A_M.csv,1499,AvgCommunicate,Content,玩家,这已经算最简单的家务了，你真是脱离生活太久了。,This is one of the easiest chores someone could do. You're completely out of touch with normal day to day life.
AvgCommunicate_66978_Content_11,abNW,avg通讯器聊天表_AvgCommunicate_A_M.csv,1500,AvgCommunicate,Content,阿格里帕,哼……那我以后对奴隶温柔一点就是了，你快给我找些勤劳的奴隶来！,Hmph... I suppose I'll treat my future slaves better. Now go find me some hard working ones!
AvgCommunicate_66978_Option_12,abOn,avg通讯器聊天表_AvgCommunicate_A_M.csv,1501,AvgCommunicate,Option,玩家,都说了罗马亡了啊！,How many times do I have to tell you that Rome is long gone!
AvgCommunicate_66978_Content_12,abNX,avg通讯器聊天表_AvgCommunicate_A_M.csv,1501,AvgCommunicate,Content,玩家,都说了罗马亡了啊！,How many times do I have to tell you that Rome is long gone!
AvgCommunicate_66978_Option_13,abOo,avg通讯器聊天表_AvgCommunicate_A_M.csv,1502,AvgCommunicate,Option,玩家,现在是法制社会，你做梦吧！,There aren't any slaves to serve you in modern day society!
AvgCommunicate_66978_Content_13,abNY,avg通讯器聊天表_AvgCommunicate_A_M.csv,1502,AvgCommunicate,Content,玩家,现在是法制社会，你做梦吧！,There aren't any slaves to serve you in modern day society!
AvgCommunicate_66978_Content_14,abNZ,avg通讯器聊天表_AvgCommunicate_A_M.csv,1503,AvgCommunicate,Content,阿格里帕,我不管！我不管啊啊啊啊，要我每天做这些家务不如让我去死！！,"I don't care, I don't care, I don't care! I'd rather die than be forced to do these chores every day!"
AvgCommunicate_66978_Option_15,abOq,avg通讯器聊天表_AvgCommunicate_A_M.csv,1504,AvgCommunicate,Option,玩家,呵呵，不止家务，还有作业呢。,"Both chores and homework, huh?"
AvgCommunicate_66978_Content_15,abOa,avg通讯器聊天表_AvgCommunicate_A_M.csv,1504,AvgCommunicate,Content,玩家,呵呵，不止家务，还有作业呢。,"Both chores and homework, huh?"
AvgCommunicate_66978_Content_16,abOb,avg通讯器聊天表_AvgCommunicate_A_M.csv,1505,AvgCommunicate,Content,阿格里帕,我要把你丢进迷宫喂子嗣！！！！,I'll throw you into the maze to feed my babies!!!
AvgCommunicate_67054_Option_2,acDe,avg通讯器聊天表_AvgCommunicate_A_M.csv,1507,AvgCommunicate,Option,玩家,怎么搞的？？,What happened??
AvgCommunicate_67054_Content_2,acCV,avg通讯器聊天表_AvgCommunicate_A_M.csv,1507,AvgCommunicate,Content,玩家,怎么搞的？？,What happened??
AvgCommunicate_67054_Content_3,acCW,avg通讯器聊天表_AvgCommunicate_A_M.csv,1508,AvgCommunicate,Content,奥瑞塔,刚刚奥瑞塔想和伙伴们一起玩，于是跳进了鱼缸里，结果，哗啦——,So Aurita wanted to play with her friends! So I jumped into the fish tank—splash—
AvgCommunicate_67054_Content_4,acCX,avg通讯器聊天表_AvgCommunicate_A_M.csv,1509,AvgCommunicate,Content,奥瑞塔,奥瑞塔太大，鱼缸太小，里面的水就全都挤出来啦！,But Aurita is too big! And the tank is too small! So all the water in the tank splashed out!
AvgCommunicate_67054_Option_5,acDh,avg通讯器聊天表_AvgCommunicate_A_M.csv,1510,AvgCommunicate,Option,玩家,呃，是你能做出来的事，没事，我这就来。,"Well, that's about what I suspected. Don't worry, I'm on my way."
AvgCommunicate_67054_Content_5,acCY,avg通讯器聊天表_AvgCommunicate_A_M.csv,1510,AvgCommunicate,Content,玩家,呃，是你能做出来的事，没事，我这就来。,"Well, that's about what I suspected. Don't worry, I'm on my way."
AvgCommunicate_67054_Content_6,acCZ,avg通讯器聊天表_AvgCommunicate_A_M.csv,1511,AvgCommunicate,Content,奥瑞塔,唉，奥瑞塔想要一个大大的鱼缸，超级大，有整个房间那么大！,"Mm... Aurita wishes she had a big fish tank! A SUPER big one, as big as my room!"
AvgCommunicate_67054_Content_7,acDa,avg通讯器聊天表_AvgCommunicate_A_M.csv,1512,AvgCommunicate,Content,奥瑞塔,这样奥瑞塔和伙伴们就可以每天都在一起玩了！,"That way, Aurita and her friends can play together every day!"
AvgCommunicate_67054_Option_8,acDk,avg通讯器聊天表_AvgCommunicate_A_M.csv,1513,AvgCommunicate,Option,玩家,梦想很美好，然而学校并没有经费建一个水族馆啊！,"It's a nice wish, but the school can't afford to build an aquarium!"
AvgCommunicate_67054_Content_8,acDb,avg通讯器聊天表_AvgCommunicate_A_M.csv,1513,AvgCommunicate,Content,玩家,梦想很美好，然而学校并没有经费建一个水族馆啊！,"It's a nice wish, but the school can't afford to build an aquarium!"
AvgCommunicate_67054_Content_9,acDc,avg通讯器聊天表_AvgCommunicate_A_M.csv,1514,AvgCommunicate,Content,奥瑞塔,哎——为什么，那半个房间那么大的也可以嘛！,Mm—Even one as big as half a room would work too!
AvgCommunicate_67008_Option_4,acfa,avg通讯器聊天表_AvgCommunicate_A_M.csv,1599,AvgCommunicate,Option,玩家,是，你只是单纯的穷。,"Yeah, because you're always poor."
AvgCommunicate_67008_Content_4,aceG,avg通讯器聊天表_AvgCommunicate_A_M.csv,1599,AvgCommunicate,Content,玩家,是，你只是单纯的穷。,"Yeah, because you're always poor."
AvgCommunicate_67008_Content_5,aceH,avg通讯器聊天表_AvgCommunicate_A_M.csv,1600,AvgCommunicate,Content,玩家,那就是那个偏方的事？,So Is this about that remedy?
AvgCommunicate_67008_Content_6,aceI,avg通讯器聊天表_AvgCommunicate_A_M.csv,1601,AvgCommunicate,Content,凯刻斯,嗯，我想我的天赋或许就到此为止了……,"Well, it seems my journey for power ends here..."
AvgCommunicate_67008_Content_7,aceJ,avg通讯器聊天表_AvgCommunicate_A_M.csv,1602,AvgCommunicate,Content,凯刻斯,自从服用那个偏方之后，我每天能感觉到血脉的躁动，但觉醒的变化却迟迟没有来。,"Ever since I started taking that remedy, my blood boiled every day, but I'm no closer to my Awakening."
AvgCommunicate_67008_Option_9,acff,avg通讯器聊天表_AvgCommunicate_A_M.csv,1604,AvgCommunicate,Option,玩家,喝那种奇怪的东西能突破就怪了吧……,"Like I said before, drinking that ""remedy"" was unlikely to result in your Awakening..."
AvgCommunicate_67008_Content_9,aceL,avg通讯器聊天表_AvgCommunicate_A_M.csv,1604,AvgCommunicate,Content,玩家,喝那种奇怪的东西能突破就怪了吧……,"Like I said before, drinking that ""remedy"" was unlikely to result in your Awakening..."
AvgCommunicate_67008_Content_10,acet,avg通讯器聊天表_AvgCommunicate_A_M.csv,1605,AvgCommunicate,Content,凯刻斯,像我这样没用的人，是否早点放弃，给自己找一个墓穴等死比较好呢？,It seems the only thing left for a useless failure like me would be to crawl into a grave and die...
AvgCommunicate_67008_Option_11,aceO,avg通讯器聊天表_AvgCommunicate_A_M.csv,1606,AvgCommunicate,Option,玩家,也不至于这么极端！！,That's a bit of an extreme conclusion!
AvgCommunicate_67008_Content_11,aceu,avg通讯器聊天表_AvgCommunicate_A_M.csv,1606,AvgCommunicate,Content,玩家,也不至于这么极端！！,That's a bit of an extreme conclusion!
AvgCommunicate_67008_Content_12,acev,avg通讯器聊天表_AvgCommunicate_A_M.csv,1607,AvgCommunicate,Content,玩家,我一直就觉得吧，这不是你的问题，你是真的被卖你偏方的人骗了，对方只是在利用你迫切的心情。,"Listen, it's not your fault. You were decieved and preyed upon by those that sold you that remedy; they took advantage of your desperation."
AvgCommunicate_67008_Content_13,acew,avg通讯器聊天表_AvgCommunicate_A_M.csv,1608,AvgCommunicate,Content,玩家,你的身体也不是无法承受突破，而是单纯中毒生病了啊！,It's not a matter of you being unable to Awaken; you've been poisoned by quack medicine!
AvgCommunicate_67008_Content_14,acex,avg通讯器聊天表_AvgCommunicate_A_M.csv,1609,AvgCommunicate,Content,凯刻斯,原来是这样吗？你说的好像有道理。,Is that so? What you're saying does make sense.
AvgCommunicate_67008_Option_15,aceS,avg通讯器聊天表_AvgCommunicate_A_M.csv,1610,AvgCommunicate,Option,玩家,我不是早就在说了吗！！,So now you believe me?!
AvgCommunicate_67008_Content_15,acey,avg通讯器聊天表_AvgCommunicate_A_M.csv,1610,AvgCommunicate,Content,玩家,我不是早就在说了吗！！,So now you believe me?!
AvgCommunicate_67008_Content_16,acez,avg通讯器聊天表_AvgCommunicate_A_M.csv,1611,AvgCommunicate,Content,凯刻斯,原来我只是生病了，那么说明我的觉醒还是有希望的。,So I'm just suck? Then there is still hope for me to Awaken!
AvgCommunicate_67008_Option_17,aceU,avg通讯器聊天表_AvgCommunicate_A_M.csv,1612,AvgCommunicate,Option,玩家,嗯嗯……没错没错，所以你只要好好治病就好了。,"Yes, yes, that's right. So just relax and focus on getting better."
AvgCommunicate_67008_Content_17,aceA,avg通讯器聊天表_AvgCommunicate_A_M.csv,1612,AvgCommunicate,Content,玩家,嗯嗯……没错没错，所以你只要好好治病就好了。,"Yes, yes, that's right. So just relax and focus on getting better."
AvgCommunicate_67008_Content_18,aceB,avg通讯器聊天表_AvgCommunicate_A_M.csv,1613,AvgCommunicate,Content,凯刻斯,我明白了，谢谢你，守密人。,"I understand. Thank you, Keeper."
AvgCommunicate_67008_Content_19,aceC,avg通讯器聊天表_AvgCommunicate_A_M.csv,1614,AvgCommunicate,Content,凯刻斯,所以……能给我五十去看病吗？,So. Can you lend me fifty so I can see a doctor?
AvgCommunicate_67008_Option_20,aceY,avg通讯器聊天表_AvgCommunicate_A_M.csv,1615,AvgCommunicate,Option,玩家,怎么最后还是要借钱啊！！！,So it's still about borrowing money after all!!!
AvgCommunicate_67008_Content_20,aceE,avg通讯器聊天表_AvgCommunicate_A_M.csv,1615,AvgCommunicate,Content,玩家,怎么最后还是要借钱啊！！！,So it's still about borrowing money after all!!!
AvgCommunicate_67027_Content_1,acoc,avg通讯器聊天表_AvgCommunicate_A_M.csv,1616,AvgCommunicate,Content,希莱斯特,守密人，为什么弥萨格的大家都不来找我许愿了呢？,"Keeper, why doesn't anyone from Mythag ask me to fulfill their wishes anymore?"
AvgCommunicate_67027_Option_2,acoA,avg通讯器聊天表_AvgCommunicate_A_M.csv,1617,AvgCommunicate,Option,玩家,嗯……可能因为弥萨格的大家都是务实派吧。,Mm... I suppose it's because people at Mythag are pragmatic.
AvgCommunicate_67027_Content_2,acok,avg通讯器聊天表_AvgCommunicate_A_M.csv,1617,AvgCommunicate,Content,玩家,嗯……可能因为弥萨格的大家都是务实派吧。,Mm... I suppose it's because people at Mythag are pragmatic.
AvgCommunicate_67027_Content_3,acol,avg通讯器聊天表_AvgCommunicate_A_M.csv,1618,AvgCommunicate,Content,玩家,每天面对无数危险，精神已经非常稳定，不会把事情寄托于许愿来解决了。,"Having faced countless dangers every day, their spirits have become resillient enough to not rely on wishing to save them."
AvgCommunicate_67027_Option_5,acoD,avg通讯器聊天表_AvgCommunicate_A_M.csv,1620,AvgCommunicate,Option,玩家,没有没有！其实吧，大家也不是完全不相信这些啦。,"No, no! It's not like everyone has completely stopped wishing for things."
AvgCommunicate_67027_Content_5,acon,avg通讯器聊天表_AvgCommunicate_A_M.csv,1620,AvgCommunicate,Content,玩家,没有没有！其实吧，大家也不是完全不相信这些啦。,"No, no! It's not like everyone has completely stopped wishing for things."
AvgCommunicate_67027_Content_6,acoo,avg通讯器聊天表_AvgCommunicate_A_M.csv,1621,AvgCommunicate,Content,玩家,如果是那种比较抽象的、长远的愿望，大家还是很热衷凑热闹许个愿的。,It's moreso that their wishes have become more abstract; longterm.
AvgCommunicate_67027_Content_8,acoq,avg通讯器聊天表_AvgCommunicate_A_M.csv,1623,AvgCommunicate,Content,希莱斯特,我不太明白，什么是抽象的、长远的愿望？,I don't understand. What do you mean by abstract?
AvgCommunicate_67027_Option_9,acoH,avg通讯器聊天表_AvgCommunicate_A_M.csv,1624,AvgCommunicate,Option,玩家,就比如，逢考必过啦，增长财运啦，甜甜恋爱啦之类的。,"Things like passing exams, improving one's wealth, experiencing a sweet romance..."
AvgCommunicate_67027_Content_9,acor,avg通讯器聊天表_AvgCommunicate_A_M.csv,1624,AvgCommunicate,Content,玩家,就比如，逢考必过啦，增长财运啦，甜甜恋爱啦之类的。,"Things like passing exams, improving one's wealth, experiencing a sweet romance..."
AvgCommunicate_67027_Content_10,acod,avg通讯器聊天表_AvgCommunicate_A_M.csv,1625,AvgCommunicate,Content,玩家,与其说是许愿，更像是大家希望获得一份好运和祝福吧。,"Instead of asking for it to be directly fulfilled, people want something to dream about; to look forward to."
AvgCommunicate_67027_Content_11,acoe,avg通讯器聊天表_AvgCommunicate_A_M.csv,1626,AvgCommunicate,Content,玩家,愿望这种东西，哪怕不能立刻实现，留在心中也是一份安慰和期待。,"Even if their wishes don't immediately come true, the very act of wishing for something can bring comfort to them."
AvgCommunicate_67027_Content_13,acog,avg通讯器聊天表_AvgCommunicate_A_M.csv,1628,AvgCommunicate,Content,希莱斯特,我好像明白了，明天开始我就去学校的喷泉里为大家送上祝福吧。,"I think I understand now. Starting tomorrow, I will give everyone my blessings at the school's fountain."
AvgCommunicate_67027_Option_16,acoz,avg通讯器聊天表_AvgCommunicate_A_M.csv,1631,AvgCommunicate,Option,玩家,虽然好像有道理，但感觉还是很奇怪啊！,"I get the logic, but it's a little strange!"
AvgCommunicate_67027_Content_16,acoj,avg通讯器聊天表_AvgCommunicate_A_M.csv,1631,AvgCommunicate,Content,玩家,虽然好像有道理，但感觉还是很奇怪啊！,"I get the logic, but it's a little strange!"
AvgCommunicate_67024_Content_1,acmC,avg通讯器聊天表_AvgCommunicate_A_M.csv,1645,AvgCommunicate,Content,卡茜亚,当当，卡茜亚魔术小课堂开课啦！,Ta-da~! Casiah's magic class is now in session!
AvgCommunicate_67024_Option_2,acna,avg通讯器聊天表_AvgCommunicate_A_M.csv,1646,AvgCommunicate,Option,玩家,你又要搞什么？？,What are you up to now??
AvgCommunicate_67024_Content_2,acmK,avg通讯器聊天表_AvgCommunicate_A_M.csv,1646,AvgCommunicate,Content,玩家,你又要搞什么？？,What are you up to now??
AvgCommunicate_67024_Content_3,acmL,avg通讯器聊天表_AvgCommunicate_A_M.csv,1647,AvgCommunicate,Content,卡茜亚,什么嘛，这次我可是受学校邀请，认真给大家上课的！,What? I'm serious! The school invited me to give a lecture!
AvgCommunicate_67024_Content_4,acmM,avg通讯器聊天表_AvgCommunicate_A_M.csv,1648,AvgCommunicate,Content,卡茜亚,朵尔告诉我，试着当一次老师可以体验教育和传承的感觉。,"Doll told me that teaching would let me ""experience the feeling of education and legacy."""
AvgCommunicate_67024_Content_5,acmN,avg通讯器聊天表_AvgCommunicate_A_M.csv,1649,AvgCommunicate,Content,卡茜亚,虽然有点难以理解那种东西，但现在开始请叫我卡茜亚老师吧！,"I don't really get it, but regardless, please call me Professor Casiah!"
AvgCommunicate_67024_Option_6,acne,avg通讯器聊天表_AvgCommunicate_A_M.csv,1650,AvgCommunicate,Option,玩家,呃，卡茜亚……老师。比起你我更难以理解啊！！,"Uh, Casi—Professor Casiah... I'm the one that doesn't get how you can teach at all!!"
AvgCommunicate_67024_Content_6,acmO,avg通讯器聊天表_AvgCommunicate_A_M.csv,1650,AvgCommunicate,Content,玩家,呃，卡茜亚……老师。比起你我更难以理解啊！！,"Uh, Casi—Professor Casiah... I'm the one that doesn't get how you can teach at all!!"
AvgCommunicate_67024_Content_7,acmP,avg通讯器聊天表_AvgCommunicate_A_M.csv,1651,AvgCommunicate,Content,卡茜亚,怎么了？卡茜亚老师的魔术手法可是神奇的不传之秘！想要隔空取物、隔山打牛、穿墙偷窃……,"What? Professor Casiah can teach lots of incredible secrets! I could teach you how to juggle, how to pierce through objects, or to steal an object inside a safe..."
AvgCommunicate_67024_Option_8,acng,avg通讯器聊天表_AvgCommunicate_A_M.csv,1652,AvgCommunicate,Option,玩家,后面的东西越来越不对了吧！！,"These subjects are getting increasingly weird, aren't they?!"
AvgCommunicate_67024_Content_8,acmQ,avg通讯器聊天表_AvgCommunicate_A_M.csv,1652,AvgCommunicate,Content,玩家,后面的东西越来越不对了吧！！,"These subjects are getting increasingly weird, aren't they?!"
AvgCommunicate_67024_Content_9,acmR,avg通讯器聊天表_AvgCommunicate_A_M.csv,1653,AvgCommunicate,Content,卡茜亚,……这些都学不到！,...but I won't!
AvgCommunicate_67024_Option_10,acmT,avg通讯器聊天表_AvgCommunicate_A_M.csv,1654,AvgCommunicate,Option,玩家,那你说出来干什么？！,Then why did you bother listing them?!
AvgCommunicate_67024_Content_10,acmD,avg通讯器聊天表_AvgCommunicate_A_M.csv,1654,AvgCommunicate,Content,玩家,那你说出来干什么？！,Then why did you bother listing them?!
AvgCommunicate_67024_Content_11,acmE,avg通讯器聊天表_AvgCommunicate_A_M.csv,1655,AvgCommunicate,Content,卡茜亚,哎呀，这些都是卡茜亚老师的独门绝活，你们当然是学不会的啦。,"Well, those are Professor Casiah's exclusive skills. Of course you can't learn them!"
AvgCommunicate_67024_Content_12,acmF,avg通讯器聊天表_AvgCommunicate_A_M.csv,1656,AvgCommunicate,Content,卡茜亚,不过卡茜亚老师可以教你们让双手变得灵巧的方法，这样以后遇到挣不脱的绳子、打不开的锁，也能掌握溜门撬锁、顺手牵羊的技术！,"But what Professor Casiah CAN teach you is how to make your hands nimble. That way, when you're bound by a rope that can't be untied or stumble on a lock that can't be opened, you'll be able to showcase your ability to take advantage of opportunities!"
AvgCommunicate_67024_Option_13,acmW,avg通讯器聊天表_AvgCommunicate_A_M.csv,1657,AvgCommunicate,Option,玩家,果然还是在教奇怪的东西啊！！,So you're still set on teaching weird things!
AvgCommunicate_67024_Content_13,acmG,avg通讯器聊天表_AvgCommunicate_A_M.csv,1657,AvgCommunicate,Content,玩家,果然还是在教奇怪的东西啊！！,So you're still set on teaching weird things!
