RelicConfig_71262_BattleDesc,aJOt,z造物_RelicConfig_A.csv,464,RelicConfig,BattleDesc,,回合开始时潘狄娅获得 [Arg1] 狂气。潘狄娅释放狂气爆发后，获得等同于 [Arg2]% 临时反击的永久反击。,ターン開始時、パンディアは[Arg1]狂気を獲得する。パンディアが「狂気解放」を発動した後、一時的な反撃の[Arg2]%に等しい永続の反撃を獲得する。
RelicConfig_71262_Desc,aJOu,z造物_RelicConfig_A.csv,464,RelicConfig,Desc,,回合开始时潘狄娅获得 [Arg1] 狂气。潘狄娅释放狂气爆发后，获得等同于 [Arg2]% 临时反击的永久反击。,ターン開始時、パンディアは[Arg1]狂気を獲得する。パンディアが「狂気解放」を発動した後、一時的な反撃の[Arg2]%に等しい永続の反撃を獲得する。
RelicConfig_71262_Name,aJOv,z造物_RelicConfig_A.csv,464,RelicConfig,Name,,<OrangeQuality:维度影像·潘狄娅>,<OrangeQuality:次元影像・パンディア>
RelicConfig_71246_BattleDesc,aJNh,z造物_RelicConfig_A.csv,465,RelicConfig,BattleDesc,,回合开始时艾尔瓦获得 [Arg1] 狂气。艾尔瓦在 1 回合内打出第 [Arg2] 张「防御」时，将一张消耗的「心眼利刃」置入手中；打出第 [Arg3] 张「打击」时，将 1 张消耗的「临战体势」置入手中。,ターン開始時、アルバは[Arg1]狂気を獲得する。アルバが1ターン内に[Arg2]枚目の「防御」を使用した時、消費が付与された「心眼の刃」を1枚手札に追加する。[Arg3]枚目の「攻撃」を使用した時、消費が付与された「戦闘体勢」を1枚手札に追加する。
RelicConfig_71246_Desc,aJNi,z造物_RelicConfig_A.csv,465,RelicConfig,Desc,,回合开始时艾尔瓦获得 [Arg1] 狂气。艾尔瓦在 1 回合内打出第 [Arg2] 张「防御」时，将一张消耗的「心眼利刃」置入手中；打出第 [Arg3] 张「打击」时，将 1 张消耗的「临战体势」置入手中。,ターン開始時、アルバは[Arg1]狂気を獲得する。アルバが1ターン内に[Arg2]枚目の「防御」を使用した時、消費が付与された「心眼の刃」を1枚手札に追加する。[Arg3]枚目の「攻撃」を使用した時、消費が付与された「戦闘体勢」を1枚手札に追加する。
RelicConfig_71246_Name,aJNj,z造物_RelicConfig_A.csv,465,RelicConfig,Name,,<OrangeQuality:维度影像·艾尔瓦>,<OrangeQuality:次元影像・アルバ>
RelicConfig_71263_BattleDesc,aJOx,z造物_RelicConfig_A.csv,466,RelicConfig,BattleDesc,,回合开始时莉莉获得 [Arg1] 狂气。莉莉忍耐上限提高 [Arg2]%，释放「淤泥上的不灭之花」或「报偿打击」时，回复「忍耐」层数 8% 的生命。,ターン開始時、リリーは[Arg1]狂気を獲得する。「忍耐」の上限が[Arg2]%増加し、「泥に咲く不滅の花」または「返しの一撃」を使用した時、忍耐の点数の8%のライフを回復する。
RelicConfig_71263_Desc,aJOy,z造物_RelicConfig_A.csv,466,RelicConfig,Desc,,回合开始时莉莉获得 [Arg1] 狂气。莉莉忍耐上限提高 [Arg2]%，释放「淤泥上的不灭之花」或「报偿打击」时，回复「忍耐」层数 8% 的生命。,ターン開始時、リリーは[Arg1]狂気を獲得する。「忍耐」の上限が[Arg2]%増加し、「泥に咲く不滅の花」または「返しの一撃」を使用した時、忍耐の点数の8%のライフを回復する。
RelicConfig_71263_Name,aJOz,z造物_RelicConfig_A.csv,466,RelicConfig,Name,,<OrangeQuality:维度影像·莉莉>,<OrangeQuality:次元影像・リリー>
RelicConfig_71254_BattleDesc,aJNN,z造物_RelicConfig_A.csv,467,RelicConfig,BattleDesc,,回合开始时塔薇获得 [Arg1] 狂气。若一回合内打出了 [Arg2] 张塔薇的指令卡，将 1 张「银钥曦光」置入手中，冷却 [Arg3] 回合。,ターン開始時、タヴィは[Arg1]狂気を獲得する。1ターン内にタヴィの指令カードを[Arg2]枚使用した場合、「シルバーキーの暁光」を1枚手札に追加し、クールダウン[Arg3]ターン。
RelicConfig_71254_Desc,aJNO,z造物_RelicConfig_A.csv,467,RelicConfig,Desc,,回合开始时塔薇获得 [Arg1] 狂气。若一回合内打出了 [Arg2] 张塔薇的指令卡，将 1 张「银钥曦光」置入手中，冷却 [Arg3] 回合。,ターン開始時、タヴィは[Arg1]狂気を獲得する。1ターン内にタヴィの指令カードを[Arg2]枚使用した場合、「シルバーキーの暁光」を1枚手札に追加し、クールダウン[Arg3]ターン。
RelicConfig_71254_Name,aJNP,z造物_RelicConfig_A.csv,467,RelicConfig,Name,,<OrangeQuality:维度影像·塔薇>,<OrangeQuality:次元影像・タヴィ>
RelicConfig_71249_BattleDesc,aJNt,z造物_RelicConfig_A.csv,468,RelicConfig,BattleDesc,,回合开始时莱克获得 [Arg1] 狂气。每回合首次骰子结果总是为 6。,ターン開始時、ライカーは[Arg1]狂気を獲得する。毎ターン最初のダイスの結果は常に6となる。
RelicConfig_71249_Desc,aJNu,z造物_RelicConfig_A.csv,468,RelicConfig,Desc,,回合开始时莱克获得 [Arg1] 狂气。每回合首次骰子结果总是为 6。,ターン開始時、ライカーは[Arg1]狂気を獲得する。毎ターン最初のダイスの結果は常に6となる。
RelicConfig_71249_Name,aJNv,z造物_RelicConfig_A.csv,468,RelicConfig,Name,,<OrangeQuality:维度影像·莱克>,<OrangeQuality:次元影像・ライカー>
RelicConfig_71264_BattleDesc,aJOB,z造物_RelicConfig_A.csv,469,RelicConfig,BattleDesc,,回合开始时珈伦获得 [Arg1] 狂气。打出「静默守望」会返还双倍消耗的算力，冷却 [Arg2] 回合。,ターン開始時、カレンは[Arg1]狂気を獲得する。「静観」を使用すると、消費した行動力の2倍が返還され、クールダウン[Arg2]ターン。
RelicConfig_71264_Desc,aJOC,z造物_RelicConfig_A.csv,469,RelicConfig,Desc,,回合开始时珈伦获得 [Arg1] 狂气。打出「静默守望」会返还双倍消耗的算力，冷却 [Arg2] 回合。,ターン開始時、カレンは[Arg1]狂気を獲得する。「静観」を使用すると、消費した行動力の2倍が返還され、クールダウン[Arg2]ターン。
RelicConfig_71264_Name,aJOD,z造物_RelicConfig_A.csv,469,RelicConfig,Name,,<OrangeQuality:维度影像·珈伦>,<OrangeQuality:次元影像・カレン>
RelicConfig_71255_BattleDesc,aJNR,z造物_RelicConfig_A.csv,470,RelicConfig,BattleDesc,,回合开始时哈姆林获得 [Arg1] 狂气。「灵魂序曲」算力消耗降低 [Arg2]，基础伤害次数提高 [Arg3]。,ターン開始時、ハムリンは[Arg1]狂気を獲得する。「魂の序曲」の行動力消費が[Arg2]減少し、与えるダメージの基礎回数が[Arg3]増加する。
RelicConfig_71255_Desc,aJNS,z造物_RelicConfig_A.csv,470,RelicConfig,Desc,,回合开始时哈姆林获得 [Arg1] 狂气。「灵魂序曲」算力消耗降低 [Arg2]，基础伤害次数提高 [Arg3]。,ターン開始時、ハムリンは[Arg1]狂気を獲得する。「魂の序曲」の行動力消費が[Arg2]減少し、与えるダメージの基礎回数が[Arg3]増加する。
RelicConfig_71255_Name,aJNT,z造物_RelicConfig_A.csv,470,RelicConfig,Name,,<OrangeQuality:维度影像·哈姆林>,<OrangeQuality:次元影像・ハムリン>
RelicConfig_84125_BattleDesc,btRy,z造物_RelicConfig_A.csv,471,RelicConfig,BattleDesc,,回合开始时哈姆林获得 [Arg1] 狂气。「灵魂序曲」算力消耗降低 [Arg2]，基础伤害次数提高 [Arg3]。,ターン開始時、ハムリンは[Arg1]狂気を獲得する。「魂の序曲」の行動力消費が[Arg2]減少し、与えるダメージの基礎回数が[Arg3]増加する。
RelicConfig_84125_Desc,btRz,z造物_RelicConfig_A.csv,471,RelicConfig,Desc,,回合开始时哈姆林获得 [Arg1] 狂气。「灵魂序曲」算力消耗降低 [Arg2]，基础伤害次数提高 [Arg3]。,ターン開始時、ハムリンは[Arg1]狂気を獲得する。「魂の序曲」の行動力消費が[Arg2]減少し、与えるダメージの基礎回数が[Arg3]増加する。
RelicConfig_84125_Name,btRA,z造物_RelicConfig_A.csv,471,RelicConfig,Name,,<OrangeQuality:维度影像·哈姆林>,<OrangeQuality:次元影像・ハムリン>
RelicConfig_84124_BattleDesc,btRu,z造物_RelicConfig_A.csv,472,RelicConfig,BattleDesc,,回合开始时哈姆林获得 [Arg1] 狂气。「灵魂序曲」算力消耗降低 [Arg2]，基础伤害次数提高 [Arg3]。,ターン開始時、ハムリンは[Arg1]狂気を獲得する。「魂の序曲」の行動力消費が[Arg2]減少し、与えるダメージの基礎回数が[Arg3]増加する。
RelicConfig_84124_Desc,btRv,z造物_RelicConfig_A.csv,472,RelicConfig,Desc,,回合开始时哈姆林获得 [Arg1] 狂气。「灵魂序曲」算力消耗降低 [Arg2]，基础伤害次数提高 [Arg3]。,ターン開始時、ハムリンは[Arg1]狂気を獲得する。「魂の序曲」の行動力消費が[Arg2]減少し、与えるダメージの基礎回数が[Arg3]増加する。
RelicConfig_84124_Name,btRw,z造物_RelicConfig_A.csv,472,RelicConfig,Name,,<OrangeQuality:维度影像·哈姆林>,<OrangeQuality:次元影像・ハムリン>
RelicConfig_71242_BattleDesc,aJMR,z造物_RelicConfig_A.csv,473,RelicConfig,BattleDesc,,回合开始时希莱斯特获得 [Arg1] 狂气。回合结束前手牌中每有 1 张希莱斯特的指令卡就使 1 条触腕攻击敌人并回复 [Arg2] 点生命。,ターン開始時、シレストは[Arg1]狂気を獲得する。ターン終了前、手札にシレストの指令カードが1枚あるごとに、触腕1本に敵を攻撃させ、ライフを[Arg2]回復する。
RelicConfig_71242_Desc,aJMS,z造物_RelicConfig_A.csv,473,RelicConfig,Desc,,回合开始时希莱斯特获得 [Arg1] 狂气。回合结束前手牌中每有 1 张希莱斯特的指令卡就使 1 条触腕攻击敌人并回复 [Arg2] 点生命。,ターン開始時、シレストは[Arg1]狂気を獲得する。ターン終了前、手札にシレストの指令カードが1枚あるごとに、触腕1本に敵を攻撃させ、ライフを[Arg2]回復する。
RelicConfig_71242_Name,aJMT,z造物_RelicConfig_A.csv,473,RelicConfig,Name,,<OrangeQuality:维度影像·希莱斯特>,<OrangeQuality:次元影像・シレスト>
RelicConfig_71266_BattleDesc,aJOJ,z造物_RelicConfig_A.csv,474,RelicConfig,BattleDesc,,回合开始时凯刻斯获得 [Arg1] 狂气。凯刻斯获得护盾时回复 [Arg2]% 护盾量的生命。,ターン開始時、カエクスは[Arg1]狂気を獲得する。カエクスがシールドを獲得した時、シールド量の[Arg2]％のライフを回復する。
RelicConfig_71266_Desc,aJOK,z造物_RelicConfig_A.csv,474,RelicConfig,Desc,,回合开始时凯刻斯获得 [Arg1] 狂气。凯刻斯获得护盾时回复 [Arg2]% 护盾量的生命。,ターン開始時、カエクスは[Arg1]狂気を獲得する。カエクスがシールドを獲得した時、シールド量の[Arg2]％のライフを回復する。
RelicConfig_71266_Name,aJOL,z造物_RelicConfig_A.csv,474,RelicConfig,Name,,<OrangeQuality:维度影像·凯刻斯>,<OrangeQuality:次元影像・カエクス>
RelicConfig_71231_BattleDesc,aJLZ,z造物_RelicConfig_A.csv,475,RelicConfig,BattleDesc,,回合开始时奥瑞塔获得 [Arg1] 狂气。「腺体分裂」伤害次数提高 [Arg2]，打出奥瑞塔的「防御」后将 1 张「腺体分裂」置入手中。,ターン開始時、オレッタは[Arg1]狂気を獲得する。「腺体分裂」のダメージ回数が[Arg2]増加し、オレッタの「防御」を使用した後、「腺体分裂」を1枚手札に追加する。
RelicConfig_71231_Desc,aJMa,z造物_RelicConfig_A.csv,475,RelicConfig,Desc,,回合开始时奥瑞塔获得 [Arg1] 狂气。「腺体分裂」伤害次数提高 [Arg2]，打出奥瑞塔的「防御」后将 1 张「腺体分裂」置入手中。,ターン開始時、オレッタは[Arg1]狂気を獲得する。「腺体分裂」のダメージ回数が[Arg2]増加し、オレッタの「防御」を使用した後、「腺体分裂」を1枚手札に追加する。
RelicConfig_71231_Name,aJMb,z造物_RelicConfig_A.csv,475,RelicConfig,Name,,<OrangeQuality:维度影像·奥瑞塔>,<OrangeQuality:次元影像・オレッタ>
RelicConfig_71261_BattleDesc,aJOp,z造物_RelicConfig_A.csv,476,RelicConfig,BattleDesc,,回合开始时法洛思获得 [Arg1] 狂气。每造成 2 次触腕伤害，就使法洛思本场战斗造成的中毒和护盾提高 [Arg2]%，最大为 50%。,ターン開始時、ファロスは[Arg1]狂気を獲得する。触腕ダメージを2回与えるたび、ファロスがこの戦闘で与える毒と獲得するシールドが[Arg2]％増加し、最大50%まで増加する。
RelicConfig_71261_Desc,aJOq,z造物_RelicConfig_A.csv,476,RelicConfig,Desc,,回合开始时法洛思获得 [Arg1] 狂气。每造成 2 次触腕伤害，就使法洛思本场战斗造成的中毒和护盾提高 [Arg2]%，最大为 50%。,ターン開始時、ファロスは[Arg1]狂気を獲得する。触腕ダメージを2回与えるたび、ファロスがこの戦闘で与える毒と獲得するシールドが[Arg2]％増加し、最大50%まで増加する。
RelicConfig_71261_Name,aJOr,z造物_RelicConfig_A.csv,476,RelicConfig,Name,,<OrangeQuality:维度影像·法洛思>,<OrangeQuality:次元影像・ファロス>
RelicConfig_71270_BattleDesc,aJOZ,z造物_RelicConfig_A.csv,477,RelicConfig,BattleDesc,,回合开始时珊获得 [Arg1] 狂气。战斗开始时对珊的所有指令卡赋予保留、预备 1、获得 [Arg2] 点护盾。,ターン開始時、サンガーは[Arg1]狂気を獲得する。戦闘開始時、サンガーのすべての指令カードに保留、準備1を付与し、[Arg2]点のシールドを獲得する。
RelicConfig_71270_Desc,aJPa,z造物_RelicConfig_A.csv,477,RelicConfig,Desc,,回合开始时珊获得 [Arg1] 狂气。战斗开始时对珊的所有指令卡赋予保留、预备 1、获得 [Arg2] 点护盾。,ターン開始時、サンガーは[Arg1]狂気を獲得する。戦闘開始時、サンガーのすべての指令カードに保留、準備1を付与し、[Arg2]点のシールドを獲得する。
RelicConfig_71270_Name,aJPb,z造物_RelicConfig_A.csv,477,RelicConfig,Name,,<OrangeQuality:维度影像·珊>,<OrangeQuality:次元影像・サンガー>
RelicConfig_71250_BattleDesc,aJNx,z造物_RelicConfig_A.csv,478,RelicConfig,BattleDesc,,回合开始时弥利亚姆获得 [Arg1] 狂气，并将 1 张「圣礼」置入手中。,ターン開始時、ミリアムは[Arg1]狂気を獲得し、「聖礼」を1枚手札に追加する。
RelicConfig_71250_Desc,aJNy,z造物_RelicConfig_A.csv,478,RelicConfig,Desc,,回合开始时弥利亚姆获得 [Arg1] 狂气，并将 1 张「圣礼」置入手中。,ターン開始時、ミリアムは[Arg1]狂気を獲得し、「聖礼」を1枚手札に追加する。
RelicConfig_71250_Name,aJNz,z造物_RelicConfig_A.csv,478,RelicConfig,Name,,<OrangeQuality:维度影像·弥利亚姆>,<OrangeQuality:次元影像・ミリアム>
RelicConfig_71269_BattleDesc,aJOV,z造物_RelicConfig_A.csv,479,RelicConfig,BattleDesc,,回合开始时戈利亚获得 [Arg1] 狂气。若戈利亚 1 回合内造成了 [Arg2] 次伤害，戈利亚造成的伤害本场战斗中额外享受 1 倍力量加成，3 回合冷却。,ターン開始時、ゴリアテは[Arg1]狂気を獲得する。ゴリアテが1ターン内に[Arg2]回ダメージを与えた場合、この戦闘中、ゴリアテが与えるダメージは追加で1倍の力ボーナスを受け、クールダウン3 ターン。
RelicConfig_71269_Desc,aJOW,z造物_RelicConfig_A.csv,479,RelicConfig,Desc,,回合开始时戈利亚获得 [Arg1] 狂气。若戈利亚 1 回合内造成了 [Arg2] 次伤害，戈利亚造成的伤害本场战斗中额外享受 1 倍力量加成，3 回合冷却。,ターン開始時、ゴリアテは[Arg1]狂気を獲得する。ゴリアテが1ターン内に[Arg2]回ダメージを与えた場合、この戦闘中、ゴリアテが与えるダメージは追加で1倍の力ボーナスを受け、クールダウン3 ターン。
RelicConfig_71269_Name,aJOX,z造物_RelicConfig_A.csv,479,RelicConfig,Name,,<OrangeQuality:维度影像·戈利亚>,<OrangeQuality:次元影像・ゴリアテ>
RelicConfig_71252_BattleDesc,aJNF,z造物_RelicConfig_A.csv,480,RelicConfig,BattleDesc,,回合开始时图鲁获得 [Arg1] 狂气。图鲁的狂气消耗降低 [Arg2] 点，释放狂气爆发后立刻生成 [Arg3] 条临时触腕。,ターン開始時、トゥルーは[Arg1]狂気を獲得する。トゥルーの狂気消費が[Arg2]減少し、「狂気解放」を発動後、即座に[Arg3]本の一時的な触腕を獲得する。
RelicConfig_71252_Desc,aJNG,z造物_RelicConfig_A.csv,480,RelicConfig,Desc,,回合开始时图鲁获得 [Arg1] 狂气。图鲁的狂气消耗降低 [Arg2] 点，释放狂气爆发后立刻生成 [Arg3] 条临时触腕。,ターン開始時、トゥルーは[Arg1]狂気を獲得する。トゥルーの狂気消費が[Arg2]減少し、「狂気解放」を発動後、即座に[Arg3]本の一時的な触腕を獲得する。
RelicConfig_71252_Name,aJNH,z造物_RelicConfig_A.csv,480,RelicConfig,Name,,<OrangeQuality:维度影像·图鲁>,<OrangeQuality:次元影像・トゥルー>
RelicConfig_71257_BattleDesc,aJNZ,z造物_RelicConfig_A.csv,481,RelicConfig,BattleDesc,,回合开始时墨菲获得 [Arg1] 狂气。墨菲的「打击」和「防御」能够将 [Arg2]% 的「献祭」转化为临时触腕伤害，但每回合最多生效 1 次。,ターン開始時、マーフィーは[Arg1]狂気を獲得する。マーフィーの「攻撃」と「防御」は、[Arg2]%の「供儀」を一時的な触腕ダメージに変換し、毎ターン最大1回まで発動する。
RelicConfig_71257_Desc,aJOa,z造物_RelicConfig_A.csv,481,RelicConfig,Desc,,回合开始时墨菲获得 [Arg1] 狂气。墨菲的「打击」和「防御」能够将 [Arg2]% 的「献祭」转化为临时触腕伤害，但每回合最多生效 1 次。,ターン開始時、マーフィーは[Arg1]狂気を獲得する。マーフィーの「攻撃」と「防御」は、[Arg2]%の「供儀」を一時的な触腕ダメージに変換し、毎ターン最大1回まで発動する。
RelicConfig_71257_Name,aJOb,z造物_RelicConfig_A.csv,481,RelicConfig,Name,,<OrangeQuality:维度影像·墨菲>,<OrangeQuality:次元影像・マーフィー>
RelicConfig_84117_BattleDesc,btQS,z造物_RelicConfig_A.csv,482,RelicConfig,BattleDesc,,回合开始时珊获得 [Arg1] 狂气。战斗开始时对珊的所有指令卡赋予保留、预备 1、获得 [Arg2] 点护盾。,ターン開始時、サンガーは[Arg1]狂気を獲得する。戦闘開始時、サンガーのすべての指令カードに保留、準備1を付与し、[Arg2]点のシールドを獲得する。
RelicConfig_84117_Desc,btQT,z造物_RelicConfig_A.csv,482,RelicConfig,Desc,,回合开始时珊获得 [Arg1] 狂气。战斗开始时对珊的所有指令卡赋予保留、预备 1、获得 [Arg2] 点护盾。,ターン開始時、サンガーは[Arg1]狂気を獲得する。戦闘開始時、サンガーのすべての指令カードに保留、準備1を付与し、[Arg2]点のシールドを獲得する。
RelicConfig_84117_Name,btQU,z造物_RelicConfig_A.csv,482,RelicConfig,Name,,<OrangeQuality:维度影像·珊>,<OrangeQuality:次元影像・サンガー>
RelicConfig_84127_BattleDesc,btRG,z造物_RelicConfig_A.csv,483,RelicConfig,BattleDesc,,回合开始时克珀珊特获得 [Arg1] 狂气，获得 1 条临时触腕。每当触发死亡抵抗时克珀珊特获得 [Arg2] 点狂气，将 1 张算力消耗为 0 且附加消耗的「惩戒雷霆」置入手中。,ターン開始時、コーパサントは[Arg1]狂気を獲得し、1本の一時的な触腕を獲得する。死亡抵抗を発動するたび、コーパサントは[Arg2]狂気を獲得し、消費が付与された行動力消費0の「戒めの雷」1枚を手札に追加する。
RelicConfig_84127_Desc,btRH,z造物_RelicConfig_A.csv,483,RelicConfig,Desc,,回合开始时克珀珊特获得 [Arg1] 狂气，获得 1 条临时触腕。每当触发死亡抵抗时克珀珊特获得 [Arg2] 点狂气，将 1 张算力消耗为 0 且附加消耗的「惩戒雷霆」置入手中。,ターン開始時、コーパサントは[Arg1]狂気を獲得し、1本の一時的な触腕を獲得する。死亡抵抗を発動するたび、コーパサントは[Arg2]狂気を獲得し、消費が付与された行動力消費0の「戒めの雷」1枚を手札に追加する。
RelicConfig_84127_Name,btRI,z造物_RelicConfig_A.csv,483,RelicConfig,Name,,<OrangeQuality:维度影像·克珀珊特>,<OrangeQuality:次元影像・コーパサント>
RelicConfig_84128_BattleDesc,btRK,z造物_RelicConfig_A.csv,484,RelicConfig,BattleDesc,,回合开始时戈利亚获得 [Arg1] 狂气。若戈利亚 1 回合内造成了 [Arg2] 次伤害，戈利亚造成的伤害本场战斗中额外享受 1 倍力量加成，3 回合冷却。,ターン開始時、ゴリアテは[Arg1]狂気を獲得する。ゴリアテが1ターン内に[Arg2]回ダメージを与えた場合、この戦闘中、ゴリアテが与えるダメージは追加で1倍の力ボーナスを受け、クールダウン3 ターン。
RelicConfig_84128_Desc,btRL,z造物_RelicConfig_A.csv,484,RelicConfig,Desc,,回合开始时戈利亚获得 [Arg1] 狂气。若戈利亚 1 回合内造成了 [Arg2] 次伤害，戈利亚造成的伤害本场战斗中额外享受 1 倍力量加成，3 回合冷却。,ターン開始時、ゴリアテは[Arg1]狂気を獲得する。ゴリアテが1ターン内に[Arg2]回ダメージを与えた場合、この戦闘中、ゴリアテが与えるダメージは追加で1倍の力ボーナスを受け、クールダウン3 ターン。
RelicConfig_84128_Name,btRM,z造物_RelicConfig_A.csv,484,RelicConfig,Name,,<OrangeQuality:维度影像·戈利亚>,<OrangeQuality:次元影像・ゴリアテ>
RelicConfig_84122_BattleDesc,btRm,z造物_RelicConfig_A.csv,485,RelicConfig,BattleDesc,,回合开始时图鲁获得 [Arg1] 狂气。图鲁的狂气消耗降低 [Arg2] 点，释放狂气爆发后立刻生成 [Arg3] 条临时触腕。,ターン開始時、トゥルーは[Arg1]狂気を獲得する。トゥルーの狂気消費が[Arg2]減少し、「狂気解放」を発動後、即座に[Arg3]本の一時的な触腕を獲得する。
RelicConfig_84122_Desc,btRn,z造物_RelicConfig_A.csv,485,RelicConfig,Desc,,回合开始时图鲁获得 [Arg1] 狂气。图鲁的狂气消耗降低 [Arg2] 点，释放狂气爆发后立刻生成 [Arg3] 条临时触腕。,ターン開始時、トゥルーは[Arg1]狂気を獲得する。トゥルーの狂気消費が[Arg2]減少し、「狂気解放」を発動後、即座に[Arg3]本の一時的な触腕を獲得する。
RelicConfig_84122_Name,btRo,z造物_RelicConfig_A.csv,485,RelicConfig,Name,,<OrangeQuality:维度影像·图鲁>,<OrangeQuality:次元影像・トゥルー>
RelicConfig_84119_BattleDesc,btRa,z造物_RelicConfig_A.csv,486,RelicConfig,BattleDesc,,回合开始时墨菲获得 [Arg1] 狂气。墨菲的「打击」和「防御」能够将 [Arg2]% 的「献祭」转化为临时触腕伤害，但每回合最多生效 1 次。,ターン開始時、マーフィーは[Arg1]狂気を獲得する。マーフィーの「攻撃」と「防御」は、[Arg2]%の「供儀」を一時的な触腕ダメージに変換し、毎ターン最大1回まで発動する。
RelicConfig_84119_Desc,btRb,z造物_RelicConfig_A.csv,486,RelicConfig,Desc,,回合开始时墨菲获得 [Arg1] 狂气。墨菲的「打击」和「防御」能够将 [Arg2]% 的「献祭」转化为临时触腕伤害，但每回合最多生效 1 次。,ターン開始時、マーフィーは[Arg1]狂気を獲得する。マーフィーの「攻撃」と「防御」は、[Arg2]%の「供儀」を一時的な触腕ダメージに変換し、毎ターン最大1回まで発動する。
RelicConfig_84119_Name,btRc,z造物_RelicConfig_A.csv,486,RelicConfig,Name,,<OrangeQuality:维度影像·墨菲>,<OrangeQuality:次元影像・マーフィー>
RelicConfig_71230_BattleDesc,aJLV,z造物_RelicConfig_A.csv,487,RelicConfig,BattleDesc,,回合开始时雷娅获得 [Arg1] 狂气。每当失去生命后获得 [Arg2] 点力量，每场战斗最多叠加 [Arg3] 次。叠加 [Arg3] 次后，「苦痛与欢愉」算力消耗降低 2，伤害次数提高 1。,ターン開始時、レーアは[Arg1]狂気を獲得する。ライフを失うたび、[Arg2]点の力を獲得し、戦闘中最大[Arg3]回まで累積可能。[Arg3]回獲得した後、「苦痛と歓喜」の行動力消費が2減少し、ダメージ回数が1増加する。
RelicConfig_71230_Desc,aJLW,z造物_RelicConfig_A.csv,487,RelicConfig,Desc,,回合开始时雷娅获得 [Arg1] 狂气。每当失去生命后获得 [Arg2] 点力量，每场战斗最多叠加 [Arg3] 次。叠加 [Arg3] 次后，「苦痛与欢愉」算力消耗降低 2，伤害次数提高 1。,ターン開始時、レーアは[Arg1]狂気を獲得する。ライフを失うたび、[Arg2]点の力を獲得し、戦闘中最大[Arg3]回まで累積可能。[Arg3]回獲得した後、「苦痛と歓喜」の行動力消費が2減少し、ダメージ回数が1増加する。
RelicConfig_71230_Name,aJLX,z造物_RelicConfig_A.csv,487,RelicConfig,Name,,<OrangeQuality:维度影像·雷娅>,<OrangeQuality:次元影像・レーア>
RelicConfig_71258_BattleDesc,aJOd,z造物_RelicConfig_A.csv,488,RelicConfig,BattleDesc,,回合开始时尤乌哈希获得 [Arg1] 狂气。尤乌哈希狂气消耗降低 [Arg2] 点，每次释放狂气爆发额外降低 5 点，每回合能够释放 [Arg3] 次狂气爆发。,ターン開始時、ユウハシュは[Arg1]狂気を獲得する。ユウハシュの狂気消費が[Arg2]減少し、「狂気解放」を発動するたび、追加で5減少する。毎ターン[Arg3]回まで「狂気解放」を発動可能。
RelicConfig_71258_Desc,aJOe,z造物_RelicConfig_A.csv,488,RelicConfig,Desc,,回合开始时尤乌哈希获得 [Arg1] 狂气。尤乌哈希狂气消耗降低 [Arg2] 点，每次释放狂气爆发额外降低 5 点，每回合能够释放 [Arg3] 次狂气爆发。,ターン開始時、ユウハシュは[Arg1]狂気を獲得する。ユウハシュの狂気消費が[Arg2]減少し、「狂気解放」を発動するたび、追加で5減少する。毎ターン[Arg3]回まで「狂気解放」を発動可能。
RelicConfig_71258_Name,aJOf,z造物_RelicConfig_A.csv,488,RelicConfig,Name,,<OrangeQuality:维度影像·尤乌哈希>,<OrangeQuality:次元影像・ユウハシュ>
RelicConfig_71235_BattleDesc,aJMp,z造物_RelicConfig_A.csv,489,RelicConfig,BattleDesc,,回合开始时希洛获得 [Arg1] 狂气。每当有 1 张牌被弃掉，都会使希洛获得 [Arg2] 点狂气。,ターン開始時、ヘロットは[Arg1]狂気を獲得する。カードを1枚捨てるたび、ヘロットは[Arg2]狂気を獲得する。
RelicConfig_71235_Desc,aJMq,z造物_RelicConfig_A.csv,489,RelicConfig,Desc,,回合开始时希洛获得 [Arg1] 狂气。每当有 1 张牌被弃掉，都会使希洛获得 [Arg2] 点狂气。,ターン開始時、ヘロットは[Arg1]狂気を獲得する。カードを1枚捨てるたび、ヘロットは[Arg2]狂気を獲得する。
RelicConfig_71235_Name,aJMr,z造物_RelicConfig_A.csv,489,RelicConfig,Name,,<OrangeQuality:维度影像·希洛>,<OrangeQuality:次元影像・ヘロット>
RelicConfig_71241_BattleDesc,aJMN,z造物_RelicConfig_A.csv,490,RelicConfig,BattleDesc,,回合开始时血链希洛获得 [Arg1] 狂气。血链·希洛主动伤害附加 [Arg2]% 出血，击杀敌人后对其他敌人造成等同于过量伤害的出血。,ターン開始時、血鎖・ヘロットは[Arg1]狂気を獲得する。血鎖・ヘロットのアクティブダメージは[Arg2]%の出血を付与し、敵を撃破した場合、他のすべての敵に過剰ダメージと同量の出血を付与する。
RelicConfig_71241_Desc,aJMO,z造物_RelicConfig_A.csv,490,RelicConfig,Desc,,回合开始时血链希洛获得 [Arg1] 狂气。血链·希洛主动伤害附加 [Arg2]% 出血，击杀敌人后对其他敌人造成等同于过量伤害的出血。,ターン開始時、血鎖・ヘロットは[Arg1]狂気を獲得する。血鎖・ヘロットのアクティブダメージは[Arg2]%の出血を付与し、敵を撃破した場合、他のすべての敵に過剰ダメージと同量の出血を付与する。
